route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,zenbus_mission_id,trip_headsign_code
zenbus:Line:843700008:LOC,cal2-sat,4853456294641664:3,CAPELANIE > BORDE BASSE,,1,,zenbus:Route:6316456759263232:LOC,,,5163547212382208,trip_213
zenbus:Line:843700008:LOC,cal2-sat,4853456294641664:4,CAPELANIE > BORDE BASSE,,1,,zenbus:Route:6316456759263232:LOC,,,5163547212382208,trip_213
zenbus:Line:843700008:LOC,cal2-sat,4853456294641664:5,CAPELANIE > BORDE BASSE,,1,,zenbus:Route:6255804522954752:LOC,,,6304392867217408,trip_212
zenbus:Line:843700008:LOC,cal2-sat,4853456294641664:6,CAPELANIE > BORDE BASSE,,1,,zenbus:Route:6316456759263232:LOC,,,5163547212382208,trip_213
zenbus:Line:843700008:LOC,cal2-sat,4853456294641664:7,CAPELANIE > BORDE BASSE,,1,,zenbus:Route:6316456759263232:LOC,,,5163547212382208,trip_213
zenbus:Line:843700008:LOC,cal2-sat,4853456294641664:8,CAPELANIE > BORDE BASSE,,1,,zenbus:Route:6255804522954752:LOC,,,6304392867217408,trip_212
zenbus:Line:843700008:LOC,cal2-sat,4853456294641664:9,CAPELANIE > BORDE BASSE,,1,,zenbus:Route:6316456759263232:LOC,,,5163547212382208,trip_213
zenbus:Line:843700008:LOC,cal2-sat,4853456294641664:10,CAPELANIE > BORDE BASSE,,1,,zenbus:Route:6255804522954752:LOC,,,6304392867217408,trip_212
zenbus:Line:843700008:LOC,cal2-sat,4853456294641664:11,CAPELANIE > BORDE BASSE,,1,,zenbus:Route:6255804522954752:LOC,,,6304392867217408,trip_212
zenbus:Line:843700008:LOC,cal2-sat,4853456294641664:12,CAPELANIE > BORDE BASSE,,1,,zenbus:Route:6255804522954752:LOC,,,6304392867217408,trip_212
zenbus:Line:843700008:LOC,cal2-sat,4853456294641664:13,CAPELANIE > BORDE BASSE,,1,,zenbus:Route:6316456759263232:LOC,,,5163547212382208,trip_213
zenbus:Line:854940001:LOC,cal2-sat,5108601091784704:0,COLLEGE THOMAS PESQUET > BERNADOU,,1,,zenbus:Route:5072385927544832:LOC,,,5114855168147456,trip_4
zenbus:Line:854940001:LOC,cal2-sat,5108601091784704:1,COLLEGE THOMAS PESQUET > BORDE BASSE,,1,,zenbus:Route:5130590854578176:LOC,,,6216428984205312,trip_20
zenbus:Line:854940001:LOC,cal2-sat,5108601091784704:2,COLLEGE THOMAS PESQUET > BORDE BASSE,,1,,zenbus:Route:5130590854578176:LOC,,,6216428984205312,trip_20
zenbus:Line:854940001:LOC,cal2-sat,5108601091784704:3,COLLEGE THOMAS PESQUET > BORDE BASSE,,1,,zenbus:Route:5130590854578176:LOC,,,6216428984205312,trip_20
zenbus:Line:854940001:LOC,cal2-sat,5108601091784704:4,COLLEGE THOMAS PESQUET > BORDE BASSE,,1,,zenbus:Route:5130590854578176:LOC,,,6216428984205312,trip_20
zenbus:Line:854940001:LOC,cal2-sat,5108601091784704:5,COLLEGE THOMAS PESQUET > BORDE BASSE,,1,,zenbus:Route:5130590854578176:LOC,,,6216428984205312,trip_20
zenbus:Line:854940001:LOC,cal2-sat,5108601091784704:6,COLLEGE THOMAS PESQUET > BORDE BASSE,,1,,zenbus:Route:5130590854578176:LOC,,,6216428984205312,trip_20
zenbus:Line:854940001:LOC,cal2-sat,5108601091784704:7,COLLEGE THOMAS PESQUET > BORDE BASSE,,1,,zenbus:Route:5130590854578176:LOC,,,6216428984205312,trip_20
zenbus:Line:854940001:LOC,cal2-sat,5108601091784704:8,COLLEGE THOMAS PESQUET > BORDE BASSE,,1,,zenbus:Route:5130590854578176:LOC,,,6216428984205312,trip_20
zenbus:Line:854940001:LOC,cal2-sat,5108601091784704:9,COLLEGE THOMAS PESQUET > BORDE BASSE,,1,,zenbus:Route:5130590854578176:LOC,,,6216428984205312,trip_20
zenbus:Line:854940001:LOC,cal2-sat,5108601091784704:10,COLLEGE THOMAS PESQUET > BORDE BASSE,,1,,zenbus:Route:5130590854578176:LOC,,,6216428984205312,trip_20
zenbus:Line:854940001:LOC,cal2-sat,5108601091784704:11,COLLEGE THOMAS PESQUET > BORDE BASSE,,1,,zenbus:Route:5130590854578176:LOC,,,6216428984205312,trip_20
zenbus:Line:854940001:LOC,cal2-sat,5108601091784704:12,COLLEGE THOMAS PESQUET > BORDE BASSE,,1,,zenbus:Route:5130590854578176:LOC,,,6216428984205312,trip_20
zenbus:Line:854940001:LOC,cal2-sat,5108601091784704:13,COLLEGE THOMAS PESQUET > BORDE BASSE,,1,,zenbus:Route:5130590854578176:LOC,,,6216428984205312,trip_20
zenbus:Line:854940001:LOC,cal2-sat,5108601091784704:14,DURENQUE QUAI > BORDE BASSE,,1,,zenbus:Route:5972410501169152:LOC,,,5155743860785152,trip_180
zenbus:Line:854940001:LOC,cal2-sat,5108601091784704:15,COLLEGE THOMAS PESQUET > BORDE BASSE,,1,,zenbus:Route:5130590854578176:LOC,,,6216428984205312,trip_20
zenbus:Line:854940001:LOC,cal2-sat,5108601091784704:16,COLLEGE THOMAS PESQUET > ARSENAL,,1,,zenbus:Route:6244497535008768:LOC,,,5172420497375232,trip_183
zenbus:Line:826670001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,4794545701126144:0,DURENQUE QUAI > PLACE PIERRE FABRE,,0,,zenbus:Route:4891267827761152:LOC,,,5151375962931200,trip_86
zenbus:Line:826670001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,4794545701126144:1,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:4891267827761152:LOC,,,5151375962931200,trip_86
zenbus:Line:826670001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,4794545701126144:2,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5098332428959744:LOC,,,6236368839639040,trip_95
zenbus:Line:826670001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,4794545701126144:3,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5098332428959744:LOC,,,6236368839639040,trip_95
zenbus:Line:826670001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,4794545701126144:4,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5098332428959744:LOC,,,6236368839639040,trip_95
zenbus:Line:826670001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,4794545701126144:5,DURENQUE QUAI > ZOLA,,0,,zenbus:Route:6320714632134656:LOC,,,5198464759627776,trip_91
zenbus:Line:826670001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,4794545701126144:6,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:6296401275256832:LOC,,,5201520561750016,trip_92
zenbus:Line:826670001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,4794545701126144:7,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5098332428959744:LOC,,,6236368839639040,trip_95
zenbus:Line:826670001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,4794545701126144:8,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5098332428959744:LOC,,,6236368839639040,trip_95
zenbus:Line:826670001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,4794545701126144:9,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5098332428959744:LOC,,,6236368839639040,trip_95
zenbus:Line:826670001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,4794545701126144:10,DURENQUE QUAI > PAULIN,,0,,zenbus:Route:5098332428959744:LOC,,,6236368839639040,trip_95
zenbus:Line:826670001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,4794545701126144:11,DURENQUE QUAI > Ajout manu PLOMBIERES Arr,,0,,zenbus:Route:5196897784430592:LOC,,,5079672675106816,trip_97
zenbus:Line:851140001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5181059907977216:0,CHAYNES > DURENQUE QUAI,,0,,zenbus:Route:5102338828140544:LOC,,,5082948275535872,trip_129
zenbus:Line:851140001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5181059907977216:1,DURENQUE QUAI > BIBLIOTHEQUE,,0,,zenbus:Route:5136707424878592:LOC,,,5135262101274624,trip_12
zenbus:Line:851140001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5181059907977216:2,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5086556316499968:LOC,,,5090191603662848,trip_13
zenbus:Line:851140001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5181059907977216:3,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5086556316499968:LOC,,,5090191603662848,trip_13
zenbus:Line:851140001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5181059907977216:4,DURENQUE QUAI > AUTAN,,0,,zenbus:Route:5136707424878592:LOC,,,5135262101274624,trip_12
zenbus:Line:851140001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5181059907977216:5,DURENQUE QUAI > GALIBER,,0,,zenbus:Route:5075645270851584:LOC,,,5108186828767232,trip_128
zenbus:Line:851140001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5181059907977216:6,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5086556316499968:LOC,,,5090191603662848,trip_13
zenbus:Line:851140001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5181059907977216:7,DURENQUE QUAI > AUTAN,,0,,zenbus:Route:5136707424878592:LOC,,,5135262101274624,trip_12
zenbus:Line:851140001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5181059907977216:8,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5086556316499968:LOC,,,5090191603662848,trip_13
zenbus:Line:851140001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5181059907977216:9,DURENQUE QUAI > AUTAN,,0,,zenbus:Route:5136707424878592:LOC,,,5135262101274624,trip_12
zenbus:Line:851140001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5181059907977216:10,DURENQUE QUAI > AUTAN,,0,,zenbus:Route:6229126182600704:LOC,,,6242207059148800,trip_133
zenbus:Line:851140001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5181059907977216:11,DURENQUE QUAI > AUTAN,,0,,zenbus:Route:6229126182600704:LOC,,,6242207059148800,trip_133
zenbus:Line:851140001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5181059907977216:12,DURENQUE QUAI > LE SIALA,,0,,zenbus:Route:5083043301687296:LOC,,,5108714371547136,trip_127
zenbus:Line:826660001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5069303617421312:0,DURENQUE QUAI > CORPORAL,,0,,zenbus:Route:5153299755958272:LOC,,,5161093980749824,trip_109
zenbus:Line:826660001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5069303617421312:1,DURENQUE QUAI > DROUOT,,0,,zenbus:Route:5184292776837120:LOC,,,5079718728564736,trip_11
zenbus:Line:826660001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5069303617421312:2,DURENQUE QUAI > CORPORAL,,0,,zenbus:Route:6300899716628480:LOC,,,5196922597933056,trip_100
zenbus:Line:826660001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5069303617421312:3,DURENQUE QUAI > DROUOT,,0,,zenbus:Route:5184292776837120:LOC,,,5079718728564736,trip_11
zenbus:Line:826660001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5069303617421312:4,DURENQUE QUAI > DROUOT,,0,,zenbus:Route:5184292776837120:LOC,,,5079718728564736,trip_11
zenbus:Line:826660001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5069303617421312:5,DURENQUE QUAI > DROUOT,,0,,zenbus:Route:5184292776837120:LOC,,,5079718728564736,trip_11
zenbus:Line:826660001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5069303617421312:6,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5108341917351936:LOC,,,5180541592666112,trip_25
zenbus:Line:826660001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5069303617421312:7,DURENQUE QUAI > CORPORAL,,0,,zenbus:Route:6300899716628480:LOC,,,5196922597933056,trip_100
zenbus:Line:826660001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5069303617421312:8,DURENQUE QUAI > DROUOT,,0,,zenbus:Route:5184292776837120:LOC,,,5079718728564736,trip_11
zenbus:Line:826660001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5069303617421312:9,DURENQUE QUAI > DROUOT,,0,,zenbus:Route:5184292776837120:LOC,,,5079718728564736,trip_11
zenbus:Line:826660001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5069303617421312:10,DURENQUE QUAI > DROUOT,,0,,zenbus:Route:5184292776837120:LOC,,,5079718728564736,trip_11
zenbus:Line:826660001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5069303617421312:11,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5184292776837120:LOC,,,5079718728564736,trip_11
zenbus:Line:826660001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5069303617421312:12,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5184292776837120:LOC,,,5079718728564736,trip_11
zenbus:Line:826660001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5069303617421312:13,DURENQUE QUAI > CORPORAL,,0,,zenbus:Route:5108341917351936:LOC,,,5180541592666112,trip_25
zenbus:Line:843730001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,6272305099440128:0,GARES MAZAMET > AUSTRALIE,,0,,zenbus:Route:6200739149905920:LOC,,,6197267457376256,trip_14
zenbus:Line:843730001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,6272305099440128:1,GARES MAZAMET > GARES MAZAMET,,0,,zenbus:Route:5195991730880512:LOC,,,5087839018549248,trip_15
zenbus:Line:843730001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,6272305099440128:2,GARES MAZAMET > GARES MAZAMET,,0,,zenbus:Route:4802382674264064:LOC,,,4798363474067456,trip_110
zenbus:Line:843730001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,6272305099440128:3,GARES MAZAMET > GARES MAZAMET,,0,,zenbus:Route:6200739149905920:LOC,,,6197267457376256,trip_14
zenbus:Line:843730001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,6272305099440128:4,GARES MAZAMET > GARES MAZAMET,,0,,zenbus:Route:5195991730880512:LOC,,,5087839018549248,trip_15
zenbus:Line:843730001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,6272305099440128:5,GARES MAZAMET > GARES MAZAMET,,0,,zenbus:Route:5195991730880512:LOC,,,5087839018549248,trip_15
zenbus:Line:843730001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,6272305099440128:6,GARES MAZAMET > GARES MAZAMET,,0,,zenbus:Route:4802382674264064:LOC,,,4798363474067456,trip_110
zenbus:Line:826670001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5141733945901056:0,DURENQUE QUAI > FUZIES,,1,,zenbus:Route:5089568749518848:LOC,,,5116597515583488,trip_10
zenbus:Line:826670001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5141733945901056:1,DURENQUE QUAI > DURENQUE QUAI,,1,,zenbus:Route:5089568749518848:LOC,,,5116597515583488,trip_10
zenbus:Line:826670001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5141733945901056:2,DURENQUE QUAI > SAVOIE,,1,,zenbus:Route:5089568749518848:LOC,,,5116597515583488,trip_10
zenbus:Line:826670001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5141733945901056:3,DURENQUE QUAI > DURENQUE QUAI,,1,,zenbus:Route:5089568749518848:LOC,,,5116597515583488,trip_10
zenbus:Line:826670001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5141733945901056:4,DURENQUE QUAI > DURENQUE QUAI,,1,,zenbus:Route:5089568749518848:LOC,,,5116597515583488,trip_10
zenbus:Line:826670001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5141733945901056:5,DURENQUE QUAI > DURENQUE QUAI,,1,,zenbus:Route:5089568749518848:LOC,,,5116597515583488,trip_10
zenbus:Line:826670001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5141733945901056:6,DURENQUE QUAI > DURENQUE QUAI,,1,,zenbus:Route:5089568749518848:LOC,,,5116597515583488,trip_10
zenbus:Line:826670001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5141733945901056:7,DURENQUE QUAI > DURENQUE QUAI,,1,,zenbus:Route:5089568749518848:LOC,,,5116597515583488,trip_10
zenbus:Line:826670001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5141733945901056:8,DURENQUE QUAI > DURENQUE QUAI,,1,,zenbus:Route:5089568749518848:LOC,,,5116597515583488,trip_10
zenbus:Line:826670001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5141733945901056:9,DURENQUE QUAI > DURENQUE QUAI,,1,,zenbus:Route:5089568749518848:LOC,,,5116597515583488,trip_10
zenbus:Line:826670001:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5141733945901056:10,DURENQUE QUAI > DURENQUE QUAI,,1,,zenbus:Route:5089568749518848:LOC,,,5116597515583488,trip_10
zenbus:Line:843700008:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5172285832953856:0,CAPELANIE <> CAPELANIE,CAPELANIE <> CAPELANIE,0,,zenbus:Route:5134476329877504:LOC,,,5148910607663104,MISS_OP_1000_TRIP_642d88fd2871a1.54415249_1680705789_6
zenbus:Line:843700008:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5172285832953856:1,CAPELANIE <> CAPELANIE,CAPELANIE <> CAPELANIE,0,,zenbus:Route:5134476329877504:LOC,,,5148910607663104,MISS_OP_1000_TRIP_642d88fd2871a1.54415249_1680705789_6
zenbus:Line:843700008:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5172285832953856:2,CAPELANIE <> CAPELANIE,CAPELANIE <> CAPELANIE,0,,zenbus:Route:5134476329877504:LOC,,,5148910607663104,MISS_OP_1000_TRIP_642d88fd2871a1.54415249_1680705789_6
zenbus:Line:843700008:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5172285832953856:3,CAPELANIE <> CAPELANIE,CAPELANIE <> CAPELANIE,0,,zenbus:Route:5134476329877504:LOC,,,5148910607663104,MISS_OP_1000_TRIP_642d88fd2871a1.54415249_1680705789_6
zenbus:Line:843700008:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5172285832953856:4,CAPELANIE <> CAPELANIE,CAPELANIE <> CAPELANIE,0,,zenbus:Route:5134476329877504:LOC,,,5148910607663104,MISS_OP_1000_TRIP_642d88fd2871a1.54415249_1680705789_6
zenbus:Line:843700008:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5172285832953856:5,CAPELANIE <> CAPELANIE,CAPELANIE <> CAPELANIE,0,,zenbus:Route:5134476329877504:LOC,,,5148910607663104,MISS_OP_1000_TRIP_642d88fd2871a1.54415249_1680705789_6
zenbus:Line:843700008:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5172285832953856:6,CAPELANIE <> CAPELANIE,CAPELANIE <> CAPELANIE,0,,zenbus:Route:5134476329877504:LOC,,,5148910607663104,MISS_OP_1000_TRIP_642d88fd2871a1.54415249_1680705789_6
zenbus:Line:843700008:LOC,cal3-mon-tue-wed-thu-fri-sat-3,5172285832953856:7,CAPELANIE <> CAPELANIE,CAPELANIE <> CAPELANIE,0,,zenbus:Route:5134476329877504:LOC,,,5148910607663104,MISS_OP_1000_TRIP_642d88fd2871a1.54415249_1680705789_6
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5191603415154688:0,LES CEDRES > CAMUS,,0,,zenbus:Route:5183407141158912:LOC,,,5126819084763136,trip_239
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5191603415154688:1,LES CEDRES > MILHAUD,,0,,zenbus:Route:5096959851364352:LOC,,,5139043819978752,trip_240
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5191603415154688:2,BORDE BASSE > TENNIS,,0,,zenbus:Route:6281166220951552:LOC,,,5138744782880768,trip_238
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5191603415154688:3,BORDE BASSE > LE NOTRE,,0,,zenbus:Route:6329437844930560:LOC,,,6264864941015040,trip_256
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5191603415154688:4,BORDE BASSE > LES CEDRES,,0,,zenbus:Route:5203446384820224:LOC,,,5159363377364992,trip_258
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5191603415154688:5,BORDE BASSE > LE NOTRE,,0,,zenbus:Route:5110457406849024:LOC,,,6307640936235008,trip_250
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5191603415154688:6,BORDE BASSE > LES CEDRES,,0,,zenbus:Route:5203446384820224:LOC,,,5159363377364992,trip_258
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5191603415154688:7,BORDE BASSE > LE NOTRE,,0,,zenbus:Route:5110457406849024:LOC,,,6307640936235008,trip_250
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5191603415154688:8,BORDE BASSE > LE NOTRE,,0,,zenbus:Route:5110457406849024:LOC,,,6307640936235008,trip_250
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5191603415154688:9,BORDE BASSE > LE NOTRE,,0,,zenbus:Route:5110457406849024:LOC,,,6307640936235008,trip_250
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5191603415154688:10,BORDE BASSE > LE NOTRE,,0,,zenbus:Route:5110457406849024:LOC,,,6307640936235008,trip_250
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5191603415154688:11,BORDE BASSE > LE NOTRE,,0,,zenbus:Route:5110457406849024:LOC,,,6307640936235008,trip_250
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5191603415154688:12,BORDE BASSE > LE NOTRE,,0,,zenbus:Route:6329437844930560:LOC,,,6264864941015040,trip_256
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5191603415154688:13,BORDE BASSE > LE NOTRE,,0,,zenbus:Route:5110457406849024:LOC,,,6307640936235008,trip_250
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5191603415154688:14,BORDE BASSE > LES CEDRES,,0,,zenbus:Route:5203446384820224:LOC,,,5159363377364992,trip_258
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5191603415154688:15,BORDE BASSE > LE NOTRE,,0,,zenbus:Route:5110457406849024:LOC,,,6307640936235008,trip_250
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5191603415154688:16,BORDE BASSE > MILHAUD,,0,,zenbus:Route:6193833563914240:LOC,,,5156133025087488,trip_260
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5191603415154688:17,BORDE BASSE > LE NOTRE,,0,,zenbus:Route:5110457406849024:LOC,,,6307640936235008,trip_250
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5191603415154688:18,BORDE BASSE > COLLEGE THOMAS PESQUET,,0,,zenbus:Route:5159502041055232:LOC,,,5078037903179776,trip_262
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5191603415154688:19,BORDE BASSE > LE NOTRE,,0,,zenbus:Route:5110457406849024:LOC,,,6307640936235008,trip_250
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5191603415154688:20,BORDE BASSE > LE NOTRE,,0,,zenbus:Route:5110457406849024:LOC,,,6307640936235008,trip_250
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5191603415154688:21,BORDE BASSE > LE NOTRE,,0,,zenbus:Route:5110457406849024:LOC,,,6307640936235008,trip_250
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5191603415154688:22,BORDE BASSE > CAPELANIE,,0,,zenbus:Route:5110457406849024:LOC,,,6307640936235008,trip_250
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5191603415154688:23,BORDE BASSE > COLLEGE JEAN-JAURES,,0,,zenbus:Route:5204887279239168:LOC,,,5093410731982848,trip_267
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5166159508799488:0,CAPELANIE > VERDUN,,1,,zenbus:Route:6255804522954752:LOC,,,6304392867217408,trip_212
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5166159508799488:1,CAPELANIE > BORDE BASSE,,1,,zenbus:Route:6316456759263232:LOC,,,5163547212382208,trip_213
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5166159508799488:2,MILHAUD > BORDE BASSE,,1,,zenbus:Route:5174999809785856:LOC,,,6231686721306624,trip_22
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5166159508799488:3,CAPELANIE > BORDE BASSE,,1,,zenbus:Route:6255804522954752:LOC,,,6304392867217408,trip_212
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5166159508799488:4,DURENQUE QUAI > BORDE BASSE,,1,,zenbus:Route:5117883120091136:LOC,,,6301572097114112,trip_211
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5166159508799488:5,CAPELANIE > BORDE BASSE,,1,,zenbus:Route:6316456759263232:LOC,,,5163547212382208,trip_213
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5166159508799488:6,DURENQUE QUAI > BORDE BASSE,,1,,zenbus:Route:5117883120091136:LOC,,,6301572097114112,trip_211
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5166159508799488:7,CAPELANIE > BORDE BASSE,,1,,zenbus:Route:6316456759263232:LOC,,,5163547212382208,trip_213
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5166159508799488:8,CAPELANIE > BORDE BASSE,,1,,zenbus:Route:6255804522954752:LOC,,,6304392867217408,trip_212
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5166159508799488:9,CAPELANIE > BORDE BASSE,,1,,zenbus:Route:6316456759263232:LOC,,,5163547212382208,trip_213
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5166159508799488:10,CAPELANIE > BORDE BASSE,,1,,zenbus:Route:6316456759263232:LOC,,,5163547212382208,trip_213
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5166159508799488:11,DURENQUE QUAI > BORDE BASSE,,1,,zenbus:Route:5137807758589952:LOC,,,5086933048885248,trip_226
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5166159508799488:12,CAPELANIE > BORDE BASSE,,1,,zenbus:Route:6316456759263232:LOC,,,5163547212382208,trip_213
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5166159508799488:13,CAPELANIE > BORDE BASSE,,1,,zenbus:Route:6255804522954752:LOC,,,6304392867217408,trip_212
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5166159508799488:14,DURENQUE QUAI > BORDE BASSE,,1,,zenbus:Route:5117883120091136:LOC,,,6301572097114112,trip_211
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5166159508799488:15,CAPELANIE > BORDE BASSE,,1,,zenbus:Route:6316456759263232:LOC,,,5163547212382208,trip_213
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5166159508799488:16,MILHAUD > BORDE BASSE,,1,,zenbus:Route:5174999809785856:LOC,,,6231686721306624,trip_22
zenbus:Line:843700008:LOC,cal4-mon-tue-thu-fri-2,5166159508799488:17,CAPELANIE > BORDE BASSE,,1,,zenbus:Route:6255804522954752:LOC,,,6304392867217408,trip_212
